dateopen,open
2019-02-03,3516.139568
2019-02-04,3467.211666
2019-02-05,3454.950814
2019-02-06,3469.091701
2019-02-07,3414.929539
2019-02-08,3401.376433
2019-02-09,3671.585957
2019-02-10,3673.201537
2019-02-11,3695.613039
2019-02-12,3642.751859
2019-02-13,3653.603991
2019-02-14,3631.170193
2019-02-15,3617.368367
2019-02-16,3615.270267
2019-02-17,3633.35948
